f_id,i_id,dim0,dim1
1,1,7.6378384,11.038442
2,1,14.00101,4.817064
3,1,9.729091,11.698377
4,1,11.036902,6.9666257
5,1,7.3487306,9.738877
6,1,12.977036,3.0336108
7,1,7.755325,8.561899
8,1,12.31283,3.341423
9,1,11.62662,6.1674623
10,1,11.8469095,3.5106144
11,1,12.605025,5.76996
12,1,10.531585,4.1678753
13,1,7.7437286,8.670019
14,1,8.668502,10.488428
15,1,11.053679,9.864828
16,1,3.808973,12.147372
17,1,8.859606,10.6611395
18,1,8.668887,10.643657
19,1,13.394942,9.679711
20,1,14.170403,3.3475652
21,1,5.6472087,12.936413
22,1,6.1764584,12.008746
23,1,4.9002953,11.588183
24,1,13.020467,8.842949
