f_id,i_id,dim0,dim1
1,3,7.7606626,3.4402802
2,3,11.112051,6.29706
3,3,9.604635,2.6526327
4,3,8.289047,4.5359144
5,3,8.752864,1.557307
6,3,8.829052,6.6498675
7,3,14.20214,13.254681
8,3,8.751118,6.1169033
9,3,11.747919,8.806558
10,3,11.422182,7.477666
11,3,9.216459,7.7744966
12,3,9.730623,8.748414
13,3,14.1313505,13.2217
14,3,15.438682,12.099363
15,3,14.297535,11.016238
16,3,-14.291379,3.637945
17,3,9.587065,2.9455962
18,3,9.657463,2.7947838
19,3,12.796293,14.375041
20,3,8.510876,5.588737
21,3,-11.486546,3.6543674
22,3,-11.806485,4.5687118
23,3,-12.519943,2.8048208
24,3,13.649341,13.936977
