f_id,i_id,dim0,dim1
1,1,8.021763,3.7551026
1,2,8.0856,3.3154452
1,4,8.142991,3.1633337
1,5,8.282501,3.6818326
2,1,10.559545,5.6224885
2,2,10.593653,5.8895383
2,4,10.916169,5.9121866
2,5,10.497425,6.0595737
3,1,13.850746,11.886582
3,2,9.5449,4.004631
3,4,9.257103,3.6435432
3,5,13.4798155,12.215162
4,1,13.2891245,11.360744
4,2,9.697861,4.369208
4,4,9.476378,4.5531917
4,5,13.706649,11.22433
5,1,8.432219,2.0880427
5,2,8.94505,2.0421305
5,4,8.756575,2.4839644
5,5,8.874101,2.2544603
6,1,9.70906,6.7371373
6,2,9.419382,6.535189
6,4,9.972208,6.4997034
6,5,10.463997,7.425504
7,1,9.063904,3.7638223
7,2,8.74365,4.1200185
7,4,14.434073,12.389298
7,5,8.774612,3.5837686
8,1,11.476006,7.994953
8,2,9.327535,5.9467983
8,4,11.739016,8.260557
8,5,9.539667,6.0497713
9,1,11.143762,8.229036
9,2,11.360241,8.593761
9,4,11.030677,8.416657
9,5,11.358095,8.391897
10,1,9.738373,7.5192804
10,2,10.115109,7.1874356
10,4,9.783838,7.6090775
10,5,10.924621,7.843839
11,1,10.8683815,7.020191
11,2,10.738698,6.962878
11,4,9.549035,7.141468
11,5,10.731707,7.1776166
12,1,10.270351,8.348276
12,2,10.121157,8.111211
12,4,10.008101,8.459869
12,5,9.921885,8.29287
13,1,8.561683,3.9537344
13,2,8.702478,3.4465477
13,4,13.812813,12.776035
13,5,13.671674,12.605492
14,1,8.815854,2.943374
14,2,9.141443,3.0228193
14,4,14.874459,11.957604
14,5,8.8976965,3.2221253
15,1,13.984898,11.973494
15,2,14.444853,11.595474
15,4,14.309089,11.917767
15,5,13.828806,11.790982
16,1,-13.68233,3.9521294
16,2,-13.707158,4.1789026
16,4,-13.880069,3.8370357
16,5,-13.673733,3.7112947
17,1,15.2915325,11.516538
17,2,15.251305,10.783985
17,4,15.217856,10.781477
17,5,15.744406,10.591652
18,1,14.875795,11.21053
18,2,15.290869,11.267323
18,4,15.50501,11.135337
18,5,15.685156,10.913236
19,1,12.796178,13.871367
19,2,12.756463,13.822396
19,4,13.024246,13.641678
19,5,12.626027,13.415868
20,1,9.415775,5.4510117
20,2,9.314037,5.3150373
20,4,9.104309,5.2844567
20,5,9.069871,5.6845446
21,1,-11.957935,4.296013
21,2,-12.406987,3.6761587
21,4,-12.064146,3.7941236
21,5,-11.909294,3.947575
22,1,-12.617509,4.252936
22,2,-12.322337,4.05466
22,4,-12.473445,4.2711573
22,5,-12.358339,4.480982
23,1,-12.735655,3.3027487
23,2,-13.128614,3.5630312
23,4,-12.904161,3.1296923
23,5,-13.0644045,3.324646
24,1,13.162094,13.138381
24,2,13.144866,13.365065
24,4,13.431663,13.337476
24,5,13.302237,13.592115
