,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,5,0.003953557661947,0.002805601106521,1.0977459561855567,good,29.036039273565777,5,poor,"good, poor"
1,2,5,0.5543385055859913,0.7551322155645068,1.0977459561855567,good,36.22221944807108,5,poor,"good, poor"
2,3,5,1.5792832466444646,1.999939074602917,1.0977459561855567,poor,26.635869711923338,5,poor,"poor, poor"
3,4,5,1.6843155066988664,1.6767584489233722,1.0977459561855567,poor,0.44867233872978324,5,good,"poor, good"
4,5,5,0.2125489564161583,0.1580205169440497,1.0977459561855567,good,25.6545317330776,5,poor,"good, poor"
5,6,5,1.3831478735036158,1.4420909738523258,1.0977459561855567,poor,4.2615183436173565,5,good,"poor, good"
6,7,5,1.0344632619662582,1.2655384227280817,1.0977459561855567,good,22.337686533459582,5,poor,"good, poor"
7,8,5,1.8240889504122384,1.7939662211728504,1.0977459561855567,poor,1.651384886278727,5,good,"poor, good"
8,9,5,2.272683782188846,2.526355799927236,1.0977459561855567,poor,11.161782370536212,5,poor,"poor, poor"
9,10,5,4.537944233052587,2.8823634282704784,1.0977459561855567,poor,36.48305752026467,5,poor,"poor, poor"
10,11,5,2.037244025872633,2.094303932859013,1.0977459561855567,poor,2.8008381058787952,5,good,"poor, good"
11,12,5,5.013253081895612,5.473260144133338,1.0977459561855567,poor,9.175819666853688,5,poor,"poor, poor"
12,13,5,2.143273979870315,1.6915671984019154,1.0977459561855567,poor,21.075550102825925,5,poor,"poor, poor"
13,14,5,0.0328247432538263,0.0338147305300207,1.0977459561855567,good,3.0159787345145648,5,good,"good, good"
14,15,5,1.8641536224080548,1.83039149248731,1.0977459561855567,poor,1.8111237998256842,5,good,"poor, good"
15,16,5,1.0373452884397747,1.0917956065248302,1.0977459561855567,good,5.249006159458423,5,poor,"good, poor"
16,17,5,0.6110132320011353,0.854938836616195,1.0977459561855567,good,39.92149299552426,5,poor,"good, poor"
17,18,5,1.1328545481734595,0.854938836616195,1.0977459561855567,poor,24.53233841938117,5,poor,"poor, poor"
18,19,5,0.8065983491121052,0.8067718699357271,1.0977459561855567,good,0.021512667836847965,5,good,"good, good"
19,20,5,0.5458720012763641,0.5395956747803461,1.0977459561855567,good,1.149779890036983,5,good,"good, good"
20,21,5,0.9857515042304508,0.9089999288026872,1.0977459561855567,good,7.786097723247343,5,poor,"good, poor"
21,22,5,0.9684214215128064,0.8428730636171848,1.0977459561855567,good,12.964227670583526,5,poor,"good, poor"
22,23,5,0.4613216460087248,0.4545084752506988,1.0977459561855567,good,1.4768807874012269,5,good,"good, good"
23,24,5,1.9030562496511527,1.9122425459049328,1.0977459561855567,poor,0.4827128076463331,5,good,"poor, good"
