f_id,i_id,dim0,dim1
1,2,19.48894,4.6960044
1,3,19.290304,4.983145
1,4,19.155241,4.995769
1,5,19.368624,5.161877
2,2,10.966365,-23.561138
2,3,11.092866,-23.43266
2,4,10.814831,-23.712711
2,5,10.969943,-23.540506
3,2,10.79765,8.79394
3,3,10.66914,8.9726095
3,4,9.93874,8.289665
3,5,9.482503,7.7084727
4,2,9.721516,7.979267
4,3,9.2730875,8.03505
4,4,9.166488,7.878166
4,5,8.859196,7.592327
5,2,18.8385,4.672426
5,3,18.756876,4.7646465
5,4,19.068493,4.519547
5,5,19.05921,4.375141
6,2,10.920774,9.032956
6,3,10.999709,9.299064
6,4,11.364151,9.16972
6,5,11.334279,9.048777
7,2,11.72487,9.366042
7,3,11.473778,9.560058
7,4,11.888166,9.170307
7,5,11.798445,9.482983
8,2,9.840423,7.398566
8,3,9.690661,7.201758
8,4,9.423085,6.676377
8,5,9.704724,6.7974916
9,2,8.050634,5.40151
9,3,7.866905,5.715986
9,4,8.178417,5.4281077
9,5,8.101241,5.53198
10,2,10.653779,17.979782
10,3,10.382975,17.87096
10,4,11.091342,17.876019
10,5,10.327886,17.691324
11,2,9.216201,7.182066
11,3,10.20711,17.54864
11,4,10.108647,17.62219
11,5,9.360788,7.023856
12,2,10.757787,17.355091
12,3,11.038667,17.566267
12,4,10.918794,17.73392
12,5,10.773532,17.461687
13,2,10.984939,8.5322
13,3,8.979551,6.2026157
13,4,9.022073,6.4314284
13,5,8.606957,6.033848
14,2,1.8087431,-6.343375
14,3,1.5847846,-6.6951222
14,4,1.6097853,-6.1865773
14,5,1.461599,-6.4052978
15,2,10.612185,7.818751
15,3,11.001444,8.264558
15,4,10.84618,8.07849
15,5,9.619207,6.483836
16,2,3.1102417,-9.3218155
16,3,3.2245622,-9.339819
16,4,3.2938862,-9.47008
16,5,3.0591333,-9.181001
17,2,2.290714,-7.559979
17,3,1.9230511,-6.688439
17,4,2.218392,-6.9669623
17,5,2.917095,-7.6354313
18,2,2.6539881,-8.821458
18,3,2.4456494,-7.2351623
18,4,2.453757,-6.764898
18,5,2.4023259,-9.29722
19,2,3.082615,-6.9737782
19,3,3.2428737,-6.8108344
19,4,3.3912897,-7.3345532
19,5,3.3687217,-7.2429442
20,2,10.563681,-23.965954
20,3,10.4522915,-24.078156
20,4,10.851477,-23.676544
20,5,10.694541,-23.839287
21,2,1.9824514,-8.262005
21,3,2.0113683,-8.878083
21,4,2.073193,-8.625685
21,5,2.1234596,-8.386779
22,2,2.7470024,-7.5801287
22,3,2.9952385,-7.972521
22,4,2.4089463,-7.9825964
22,5,2.6850913,-8.29954
23,2,3.770512,-6.0966597
23,3,3.739492,-6.129678
23,4,3.9898245,-5.859472
23,5,3.6679065,-6.1669364
24,2,8.542753,7.059355
24,3,8.305291,6.847054
24,4,8.42259,6.8100643
24,5,8.429844,6.6726727
