,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,5,5.7915802324058395e-09,0.1038491734628068,0.5297484352554925,good,1793105914.1709812,15,poor,"good, poor"
1,2,5,5.5501874697443325e-09,0.1119851829843073,0.5297484352554925,good,2017682790.7991078,15,poor,"good, poor"
2,3,5,0.8110569485508499,0.9826139237182574,0.5297484352554925,poor,21.152272411195753,15,poor,"poor, poor"
3,4,5,0.9980249683545674,1.005509145194616,0.5297484352554925,poor,0.7498987577823557,15,good,"poor, good"
4,5,5,0.0059896113493453,-0.0482638717652731,0.5297484352554925,good,905.793046497894,15,poor,"good, poor"
5,6,5,0.257255754349509,0.5586340501154747,0.5297484352554925,good,117.15123594728678,15,poor,"good, poor"
6,7,5,0.2807019781211762,0.2731159437896917,0.5297484352554925,good,2.702522576527662,15,good,"good, good"
7,8,5,0.7276776573289306,0.8207425599257905,0.5297484352554925,poor,12.789303293778595,15,good,"poor, good"
8,9,5,0.913738732796299,0.9016767833024788,0.5297484352554925,poor,1.3200654695798266,15,good,"poor, good"
9,10,5,3.991577360634549,2.8285399603213905,0.5297484352554925,poor,29.13728822553167,15,poor,"poor, poor"
10,11,5,2.035658554230252,1.989320082288338,0.5297484352554925,poor,2.276338133702205,15,good,"poor, good"
11,12,5,1.1596974634039172,0.5875146577516575,0.5297484352554925,poor,49.33897190503478,15,poor,"poor, poor"
12,13,5,0.9240197982944868,0.7621866231410299,0.5297484352554925,poor,17.51403762691677,15,poor,"poor, poor"
13,14,5,0.0007961619225647,0.2432247228293231,0.5297484352554925,good,30449.65528190749,15,poor,"good, poor"
14,15,5,1.6112739402028022,1.0633433771460366,0.5297484352554925,poor,34.00604635781552,15,poor,"poor, poor"
15,16,5,1.075909659124014,1.0167804357772905,0.5297484352554925,poor,5.495742402281756,15,good,"poor, good"
16,17,5,0.0456797744044007,-0.0940583139074473,0.5297484352554925,good,305.9080088153542,15,poor,"good, poor"
17,18,5,0.3668385156560242,0.2354361727624316,0.5297484352554925,good,35.82021442285125,15,poor,"good, poor"
18,19,5,0.6223267827085126,0.7217217831330449,0.5297484352554925,poor,15.971512585709693,15,poor,"poor, poor"
19,20,5,0.1993002825128484,0.3493110842157703,0.5297484352554925,good,75.26873510239558,15,poor,"good, poor"
20,21,5,0.4859196264391481,0.5682172214169889,0.5297484352554925,good,16.936462431230282,15,poor,"good, poor"
21,22,5,0.9280916676362416,0.6353658571266585,0.5297484352554925,poor,31.540614005847832,15,poor,"poor, poor"
22,23,5,0.4657222621024411,0.5554442552268075,0.5297484352554925,good,19.265128688357823,15,poor,"good, poor"
23,24,5,1.7139713873986782,1.6408864639032232,0.5297484352554925,poor,4.264069052306473,15,good,"poor, good"
