f_id,i_id,dim0,dim1
1,1,4.4158106,9.00645
1,2,4.4987164,8.467502
1,4,4.069894,8.653158
1,5,3.8807354,8.808796
2,1,5.124467,6.467301
2,2,5.393438,6.6242223
2,4,4.945803,5.2008204
2,5,5.2542715,5.8407717
3,1,6.0928926,2.358256
3,2,4.4107594,7.4499226
3,4,4.7614145,7.6837835
3,5,6.243678,1.9972248
4,1,6.713912,1.9494025
4,2,4.9409103,7.40756
4,4,5.340395,7.360068
4,5,6.332049,2.6964488
5,1,3.2479239,6.0155864
5,2,3.3106709,6.476459
5,4,3.5850627,6.316033
5,5,3.4696493,6.1418233
6,1,4.1103163,7.099193
6,2,4.3930645,7.7179
6,4,4.4136868,6.9038696
6,5,4.1342936,4.201764
7,1,4.400091,6.080929
7,2,4.0451074,6.018196
7,4,4.940713,3.7958882
7,5,4.1235704,6.41547
8,1,6.404956,2.178958
8,2,4.60883,8.888581
8,4,5.901923,1.7717363
8,5,4.367175,8.589078
9,1,7.2337174,-0.13474399
9,2,7.6781964,-0.07381866
9,4,7.5649886,-0.009172308
9,5,7.120248,-0.2404844
10,1,6.321257,5.5779214
10,2,6.5829277,5.3265185
10,4,6.228472,5.7165203
10,5,7.0973725,5.270137
11,1,7.168976,5.648836
11,2,6.886509,5.9613714
11,4,6.4317446,5.5155125
11,5,7.081231,5.6481047
12,1,3.70753,2.8043702
12,2,3.9313514,3.0709345
12,4,3.8809006,2.6075184
12,5,3.9191568,2.4686494
13,1,3.9888859,7.889758
13,2,3.7944183,7.402209
13,4,5.759828,1.5107248
13,5,5.9249854,1.4364687
14,1,3.7539518,6.698691
14,2,3.8308084,5.726996
14,4,4.4192715,3.73919
14,5,3.85337,6.674073
15,1,5.6741676,2.142262
15,2,5.040074,2.33072
15,4,5.372303,2.0094569
15,5,6.45479,1.425003
16,1,0.046564728,1.768271
16,2,0.24249713,1.5855601
16,4,0.4109891,1.4803894
16,5,0.22312744,1.7626691
17,1,3.7751877,3.8087788
17,2,2.1330013,3.1432219
17,4,2.698977,3.3319678
17,5,2.0586717,3.6666446
18,1,3.7085228,4.066285
18,2,2.364209,3.5994582
18,4,2.9873955,3.6520903
18,5,2.210008,3.3408103
19,1,7.8017406,0.3133914
19,2,7.955158,0.023831295
19,4,7.667159,0.28189406
19,5,7.470655,0.15662195
20,1,5.16627,8.344286
20,2,5.0763035,8.213226
20,4,4.88419,8.533565
20,5,4.755803,8.0774355
21,1,1.0987196,2.12765
21,2,0.8941097,2.1902394
21,4,1.2494961,1.8372717
21,5,1.3386973,2.050053
22,1,1.6451665,2.5081851
22,2,1.6131647,2.2951407
22,4,1.4246421,2.8580656
22,5,1.1739413,2.5824203
23,1,1.2978345,1.1262959
23,2,0.93544096,1.1436068
23,4,0.9918326,1.3063954
23,5,1.0953438,1.4136833
24,1,6.783017,0.84702855
24,2,6.808631,0.6118953
24,4,6.528343,0.6406067
24,5,6.930571,0.995594
