f_id,i_id,dim0,dim1
1,1,13.258311,13.325099
2,1,17.142187,7.8280153
3,1,11.222069,9.447684
4,1,19.976059,13.063142
5,1,11.4889765,13.461354
6,1,15.434445,9.451469
7,1,11.816579,11.743101
8,1,13.792851,8.291455
9,1,11.818807,7.0672355
10,1,17.23981,10.145412
11,1,18.336555,9.194491
12,1,15.608538,11.007801
13,1,12.105491,12.244941
14,1,12.335775,12.106696
15,1,13.052677,10.109773
16,1,-6.8335476,1.9900173
17,1,14.0395355,12.793759
18,1,14.239246,12.911943
19,1,11.266007,7.718686
20,1,14.987807,8.704667
21,1,-7.8196464,3.542847
22,1,-8.415327,3.7254722
23,1,-8.850744,1.8028069
24,1,10.667692,8.728787
