,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,1,5.5464875381679295e-09,0.3715696816993161,0.5647155962135424,good,6699188875.768436,15,poor,"good, poor"
1,2,1,5.6096702729649825e-09,0.1544895113100873,0.5647155962135424,good,2753985496.1700244,15,poor,"good, poor"
2,3,1,0.7763226627198915,0.9694788927362096,0.5647155962135424,poor,24.880921206085112,15,poor,"poor, poor"
3,4,1,0.9980249683554888,1.0350448981885507,0.5647155962135424,poor,3.709319005722078,15,good,"poor, good"
4,5,1,0.0033014643340167,0.1237624475808263,0.5647155962135424,good,3648.7137542464893,15,poor,"good, poor"
5,6,1,0.1643793435747352,0.597077831861446,0.5647155962135424,good,263.2316682113919,15,poor,"good, poor"
6,7,1,0.5506366626590655,0.9779965604664822,0.5647155962135424,good,77.61195844527748,15,poor,"good, poor"
7,8,1,0.8661460477250377,1.1861867489224172,0.5647155962135424,poor,36.949969585149915,15,poor,"poor, poor"
8,9,1,0.955720938039271,1.0369831896201085,0.5647155962135424,poor,8.502717513707786,15,good,"poor, good"
9,10,1,4.067733461302073,3.7403676401892456,0.5647155962135424,poor,8.047868038237635,15,good,"poor, good"
10,11,1,1.9567095917670871,2.3559550851979414,0.5647155962135424,poor,20.403921721991416,15,poor,"poor, poor"
11,12,1,0.6243826979182089,1.3735879829267523,0.5647155962135424,poor,119.99135906656493,15,poor,"poor, poor"
12,13,1,0.8860598101633312,0.3425106971442062,0.5647155962135424,poor,61.34451724189254,15,poor,"poor, poor"
13,14,1,0.0005661202730624,0.1024273214730546,0.5647155962135424,good,17992.855237099884,15,poor,"good, poor"
14,15,1,1.6644648895010823,0.8372498005965303,0.5647155962135424,poor,49.69856042758023,15,poor,"poor, poor"
15,16,1,1.0731270785918714,1.012657899059557,0.5647155962135424,poor,5.634857300559454,15,good,"poor, good"
16,17,1,0.0713542469042586,0.1798505425292831,0.5647155962135424,good,152.0530316444965,15,poor,"good, poor"
17,18,1,0.2693700130498064,0.3153762299984703,0.5647155962135424,good,17.079190229001988,15,poor,"good, poor"
18,19,1,0.6295243595456306,0.7035120480077,0.5647155962135424,poor,11.752950833462775,15,good,"poor, good"
19,20,1,0.2281221433749566,0.2664262752021318,0.5647155962135424,good,16.791062568711716,15,poor,"good, poor"
20,21,1,0.4772477924017582,0.5271875363890544,0.5647155962135424,good,10.464112099078237,15,good,"good, good"
21,22,1,0.4705573161324236,0.8063118170021486,0.5647155962135424,good,71.35251952500458,15,poor,"good, poor"
22,23,1,0.4673758256154829,0.5495715604876208,0.5647155962135424,good,17.586646627239453,15,poor,"good, poor"
23,24,1,1.717522661603349,1.5849844530363772,0.5647155962135424,poor,7.716824443133932,15,good,"poor, good"
