,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,1,0.2293860661076884,0.3648619820989195,1.4378892241177736,good,59.06022030458907,15,poor,"good, poor"
1,2,1,3.516764059948984,3.84094342861327,1.4378892241177736,poor,9.218115379312337,15,good,"poor, good"
2,3,1,1.593057184047613,1.978239787612176,1.4378892241177736,poor,24.178830956080144,15,poor,"poor, poor"
3,4,1,1.803460792631541,1.7297430894092098,1.4378892241177736,poor,4.087568940978474,15,good,"poor, good"
4,5,1,1.096808355504918,0.9437870909170782,1.4378892241177736,good,13.951504273268966,15,good,"good, good"
5,6,1,1.6493394414929283,1.8100343988617336,1.4378892241177736,poor,9.74298881880551,15,good,"poor, good"
6,7,1,1.3509142460675316,1.2783904659236582,1.4378892241177736,good,5.368496213211742,15,good,"good, good"
7,8,1,2.0619046628743263,2.052743421392985,1.4378892241177736,poor,0.4443096543838469,15,good,"poor, good"
8,9,1,1.976265988937672,2.170467052512655,1.4378892241177736,poor,9.826666281868999,15,good,"poor, good"
9,10,1,3.9627923489437338,3.959698100958475,1.4378892241177736,poor,0.07808251638730664,15,good,"poor, good"
10,11,1,1.745279429070415,1.7049919704858194,1.4378892241177736,poor,2.3083672398553294,15,good,"poor, good"
11,12,1,5.919327793135455,5.792875856193435,1.4378892241177736,poor,2.136255016805531,15,good,"poor, good"
12,13,1,2.2617918805286723,1.4849150360864154,1.4378892241177736,poor,34.34784832018538,15,poor,"poor, poor"
13,14,1,0.3792739889315858,0.4970365677998744,1.4378892241177736,good,31.049474075463372,15,poor,"good, poor"
14,15,1,1.6390175511900709,1.0749524331448443,1.4378892241177736,poor,34.41483086228489,15,poor,"poor, poor"
15,16,1,0.5714358702157436,0.5186130828572113,1.4378892241177736,good,9.243869716927158,15,good,"good, good"
16,17,1,0.4656720217485686,1.0813719435366091,1.4378892241177736,good,132.2175035287984,15,poor,"good, poor"
17,18,1,0.8447616370817819,1.3044758007839383,1.4378892241177736,good,54.41939400683879,15,poor,"good, poor"
18,19,1,0.6087990409765113,0.6166432661344347,1.4378892241177736,good,1.2884752816530842,15,good,"good, good"
19,20,1,0.434555200071847,0.4404309503136373,1.4378892241177736,good,1.3521297733449877,15,good,"good, good"
20,21,1,0.7932551300618305,0.9593237102162382,1.4378892241177736,good,20.935077992053262,15,poor,"good, poor"
21,22,1,0.9924663872937376,1.0099768228619517,1.4378892241177736,good,1.7643353762298815,15,good,"good, good"
22,23,1,0.4772458176606869,0.4728400662424745,1.4378892241177736,good,0.9231618707122607,15,good,"good, good"
23,24,1,1.7966718100096966,1.764488383121554,1.4378892241177736,poor,1.7912802276320443,15,good,"poor, good"
