f_id,i_id,dim0,dim1
1,1,1.9244502,5.440716
1,2,2.1839466,5.0171204
1,3,2.4257178,5.012293
1,4,2.015345,4.770318
2,1,9.260371,0.15310995
2,2,8.955475,0.6353291
2,3,9.287089,0.62317085
2,4,9.348694,0.40392444
3,1,6.613413,3.144739
3,2,7.6402817,2.1731892
3,3,4.035207,3.346052
3,4,7.5398865,2.9097443
4,1,7.306341,3.0387921
4,2,7.3084483,2.5096738
4,3,7.5251937,2.3375144
4,4,7.7063713,2.7891135
5,1,3.5579357,5.0831356
5,2,3.1866512,5.5056295
5,3,3.1136107,5.3599577
5,4,3.3196378,5.253215
6,1,11.131933,1.9732043
6,2,10.812225,2.0624754
6,3,10.606015,2.1849768
6,4,10.943807,2.214383
7,1,3.7686245,4.508951
7,2,3.8144789,4.7286196
7,3,3.3324046,4.2568703
7,4,6.5599356,3.4053059
8,1,10.413751,2.1072109
8,2,10.303131,2.5195231
8,3,10.602593,1.8985802
8,4,8.755664,3.0818288
9,1,10.164553,1.3798577
9,2,10.027719,1.46345
9,3,9.774549,1.6774791
9,4,9.739555,1.8863008
10,1,10.115419,0.8349079
10,2,9.857728,0.8623657
10,3,9.868777,1.0605551
10,4,10.304287,0.661568
11,1,10.352688,0.37123638
11,2,10.090836,0.39236444
11,3,10.731501,1.0597165
11,4,10.572444,1.1898798
12,1,10.095185,-0.40004903
12,2,9.793311,-0.5811364
12,3,9.959853,-0.32711735
12,4,10.1231785,-0.4395973
13,1,8.16726,3.0927653
13,2,7.8635893,3.6102934
13,3,8.203726,3.5780482
13,4,7.699013,3.7850559
14,1,3.7507153,3.398559
14,2,3.751807,3.6923356
14,3,3.3304021,3.8999808
14,4,3.5726793,3.9285605
15,1,6.7896833,3.0841267
15,2,3.152078,3.1982627
15,3,2.8800793,3.332181
15,4,7.177406,3.3199174
16,1,1.1896824,0.6319015
16,2,0.9312306,0.3314509
16,3,0.637888,0.87637115
16,4,0.78531903,0.16410616
17,1,3.3044412,3.5243165
17,2,2.3979135,3.8676236
17,3,2.4745886,4.3573866
17,4,2.1907976,3.9547234
18,1,3.1495953,3.9259965
18,2,2.7918334,3.9742513
18,3,2.7567906,4.652248
18,4,2.576965,3.749505
19,1,1.3343143,2.9779902
19,2,1.5510745,2.837588
19,3,1.6671779,3.0812094
19,4,1.4902608,3.2020721
20,1,2.237252,6.377004
20,2,1.9974526,6.3404956
20,3,2.1691105,6.237607
20,4,2.037403,6.1476316
21,1,2.0362642,1.4378419
21,2,1.7526218,1.6398584
21,3,1.4824146,1.9018062
21,4,1.5749601,1.6805387
22,1,2.3343594,2.1910563
22,2,2.6158445,1.7265851
22,3,2.1124728,1.8116449
22,4,2.2547288,2.0805998
23,1,1.2823266,0.4095864
23,2,0.8252917,0.49649808
23,3,0.6392312,0.5468913
23,4,1.0934362,0.6972163
24,1,6.446078,3.7428424
24,2,6.606842,3.9830236
24,3,6.669801,3.9050562
24,4,6.356746,3.7653008
