,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,3,0.4855942498448432,0.6091552326165341,1.4719857150575724,good,25.445314233265965,15,poor,"good, poor"
1,2,3,3.79322252316644,3.56337464062078,1.4719857150575724,poor,6.059435773722856,15,good,"poor, good"
2,3,3,1.6392409520720872,1.0834856283075591,1.4719857150575724,poor,33.90321130411145,15,poor,"poor, poor"
3,4,3,1.746316474230038,0.8487720126712917,1.4719857150575724,poor,51.39643786241434,15,poor,"poor, poor"
4,5,3,0.8940948122593625,0.971867048253372,1.4719857150575724,good,8.698432753175291,15,good,"good, good"
5,6,3,1.9266730135246604,1.7732703251470412,1.4719857150575724,poor,7.962051022710071,15,good,"poor, good"
6,7,3,1.2802108717728478,2.20584434797815,1.4719857150575724,good,72.30320384043269,15,poor,"good, poor"
7,8,3,2.3711469438082005,1.7940585270268714,1.4719857150575724,poor,24.337944060712296,15,poor,"poor, poor"
8,9,3,2.119344816639051,2.1263855548811783,1.4719857150575724,poor,0.33221296444308074,15,good,"poor, good"
9,10,3,3.9246302342440806,3.693024781935789,1.4719857150575724,poor,5.9013318066867795,15,good,"poor, good"
10,11,3,1.71869949659148,2.575512450801761,1.4719857150575724,poor,49.85240037071694,15,poor,"poor, poor"
11,12,3,6.349163023109917,2.4768899968808187,1.4719857150575724,poor,60.988716341581664,15,poor,"poor, poor"
12,13,3,2.383999704905788,2.095969707086529,1.4719857150575724,poor,12.08179670603783,15,good,"poor, good"
13,14,3,0.5014882228960377,1.3864005963814865,1.4719857150575724,good,176.45725923037236,15,poor,"good, poor"
14,15,3,1.7402769275152392,1.4255056130215609,1.4719857150575724,poor,18.087426748977684,15,poor,"poor, poor"
15,16,3,0.5658794097695349,0.5567904105007133,1.4719857150575724,good,1.6061724657066476,15,good,"good, good"
16,17,3,0.4437234585724304,0.1546333529765036,1.4719857150575724,good,65.15096283752997,15,poor,"good, poor"
17,18,3,0.9385697317601146,0.3393468972249964,1.4719857150575724,good,63.84425304355237,15,poor,"good, poor"
18,19,3,0.5881078886471419,0.7557335058828469,1.4719857150575724,good,28.502528272712645,15,poor,"good, poor"
19,20,3,0.4460672186216036,1.525771943618759,1.4719857150575724,good,242.0497808230698,15,poor,"good, poor"
20,21,3,0.5351117090222421,0.8411445861523954,1.4719857150575724,good,57.19046546175144,15,poor,"good, poor"
21,22,3,1.0021223286643517,0.9731595310315329,1.4719857150575724,good,2.8901459237437632,15,good,"good, good"
22,23,3,0.4659948886093073,0.4518707181952797,1.4719857150575724,good,3.0309711027473134,15,good,"good, good"
23,24,3,1.7796915491233578,1.646165494936458,1.4719857150575724,poor,7.5027638498745635,15,good,"poor, good"
