f_id,i_id,dim0,dim1
1,1,-3.7347133,16.38632
1,3,-4.144785,16.823309
1,4,-4.393353,16.550179
1,5,-3.9684927,16.400465
2,1,-1.3267773,10.553239
2,3,-1.4723122,10.195776
2,4,-0.6325821,9.60104
2,5,-1.2552094,9.962959
3,1,-1.7841247,14.889995
3,3,-4.646777,15.95938
3,4,-4.490041,15.604604
3,5,-1.448393,15.255092
4,1,-1.2355952,11.5477705
4,3,-1.4679273,11.153119
4,4,-0.9345505,11.213503
4,5,-1.1904298,11.097125
5,1,-5.3744464,17.093573
5,3,-5.260239,16.803097
5,4,-4.998062,16.64723
5,5,-5.2563667,16.980572
6,1,-0.4181021,8.583856
6,3,0.3065798,8.466203
6,4,0.113739796,8.7105
6,5,0.0022888174,8.4391
7,1,-5.499775,16.341763
7,3,-5.0400724,14.489343
7,4,-5.512138,14.976759
7,5,-5.35937,16.134945
8,1,0.0372373,8.130282
8,3,-0.5387562,7.8913465
8,4,-0.17494585,7.9205875
8,5,-0.27344558,7.915513
9,1,0.74150616,7.3810678
9,3,0.45382383,7.303986
9,4,0.5518374,7.149303
9,5,0.29701954,7.4877515
10,1,-0.8974564,8.594221
10,3,-0.94632554,9.401157
10,4,-0.8150487,8.497567
10,5,-0.7768807,9.075892
11,1,-0.31178138,9.472551
11,3,-0.3726643,9.14684
11,4,-0.21574524,8.992192
11,5,-0.11172108,9.655799
12,1,-1.8503727,7.5622244
12,3,-1.6247156,7.7650657
12,4,-1.4619794,7.895617
12,5,-1.6083472,7.6884108
13,1,-4.6722803,16.425058
13,3,-1.3989314,15.837643
13,4,-1.0545317,15.3599615
13,5,-1.040333,15.490577
14,1,-5.916108,15.978208
14,3,-5.8579683,15.137792
14,4,-6.0892353,15.263336
14,5,-6.1964955,16.141516
15,1,-5.1872177,15.100434
15,3,-6.372177,15.614504
15,4,-5.1148977,15.605312
15,5,-5.372929,14.430128
16,1,5.6904645,-8.087665
16,3,5.326366,-8.221912
16,4,5.2207637,-8.465066
16,5,5.082478,-8.280004
17,1,-6.391754,15.794704
17,3,-5.765272,15.765144
17,4,-6.465723,14.966564
17,5,-5.971203,14.383231
18,1,-6.701826,15.672971
18,3,-5.835799,15.580366
18,4,-6.3693905,14.854125
18,5,-6.085229,14.547998
19,1,0.20460203,14.272193
19,3,-0.01044966,14.467769
19,4,-0.14780803,14.73416
19,5,0.18545847,14.562142
20,1,1.089517,9.294367
20,3,0.92393255,9.618537
20,4,0.70433897,9.207568
20,5,0.93653065,9.471929
21,1,-0.9442533,13.469981
21,3,-1.0545686,13.346982
21,4,-1.2783861,13.479638
21,5,-0.8402456,13.548621
22,1,-1.2518277,14.105183
22,3,-1.296649,13.994545
22,4,-1.4970416,13.823581
22,5,-0.9665514,13.926174
23,1,5.5100346,-8.152178
23,3,5.7545857,-8.473214
23,4,5.4946237,-8.63945
23,5,5.7628903,-8.308944
24,1,-0.34932393,15.235089
24,3,-0.46707755,15.555945
24,4,-0.27416477,15.291921
24,5,-0.090114884,15.489715
