,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,1,0.2293860661076884,0.679596207538268,1.4378892241177736,good,196.26743205021978,15,poor,"good, poor"
1,2,1,3.516764059948984,3.396340674601603,1.4378892241177736,poor,3.4242668343558926,15,good,"poor, good"
2,3,1,1.593057184047613,1.759555856417562,1.4378892241177736,poor,10.451518880628743,15,good,"poor, good"
3,4,1,1.803460792631541,1.7718756934801392,1.4378892241177736,poor,1.7513604554337976,15,good,"poor, good"
4,5,1,1.096808355504918,0.8866104423217949,1.4378892241177736,good,19.16450691938411,15,poor,"good, poor"
5,6,1,1.6493394414929283,1.927228041545003,1.4378892241177736,poor,16.848478430888605,15,poor,"poor, poor"
6,7,1,1.3509142460675316,1.4745245178809232,1.4378892241177736,good,9.150119792815653,15,good,"good, good"
7,8,1,2.0619046628743263,2.729467869238633,1.4378892241177736,poor,32.37604620543967,15,poor,"poor, poor"
8,9,1,1.976265988937672,2.046873542570355,1.4378892241177736,poor,3.5727758321964407,15,good,"poor, good"
9,10,1,3.9627923489437338,3.6848061681328166,1.4378892241177736,poor,7.014906569227966,15,good,"poor, good"
10,11,1,1.745279429070415,1.9272114724556475,1.4378892241177736,poor,10.424235818910365,15,good,"poor, good"
11,12,1,5.919327793135455,5.511257230293868,1.4378892241177736,poor,6.893866619699954,15,good,"poor, good"
12,13,1,2.2617918805286723,1.049602266269796,1.4378892241177736,poor,53.59421548438571,15,poor,"poor, poor"
13,14,1,0.3792739889315858,0.5564016839271759,1.4378892241177736,good,46.701777650125315,15,poor,"good, poor"
14,15,1,1.6390175511900709,1.3190772071875103,1.4378892241177736,poor,19.520251248698084,15,poor,"poor, poor"
15,16,1,0.5714358702157436,0.5999042695476224,1.4378892241177736,good,4.9819062498002955,15,good,"good, good"
16,17,1,0.4656720217485686,0.8318420013981247,1.4378892241177736,good,78.63259172724428,15,poor,"good, poor"
17,18,1,0.8447616370817819,1.1244480935014691,1.4378892241177736,good,33.10832833103791,15,poor,"good, poor"
18,19,1,0.6087990409765113,0.5908253553852263,1.4378892241177736,good,2.952318315491309,15,good,"good, good"
19,20,1,0.434555200071847,1.8861933014286727,1.4378892241177736,good,334.0514855458684,15,poor,"good, poor"
20,21,1,0.7932551300618305,0.9855148179064844,1.4378892241177736,good,24.23680359050035,15,poor,"good, poor"
21,22,1,0.9924663872937376,0.9374049059417352,1.4378892241177736,good,5.547944198104716,15,good,"good, good"
22,23,1,0.4772458176606869,0.32711988116804,1.4378892241177736,good,31.456731717109292,15,poor,"good, poor"
23,24,1,1.7966718100096966,1.6150476657153932,1.4378892241177736,poor,10.108921578355659,15,good,"poor, good"
