,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,5,0.4010220027723363,0.4397624887324141,1.4719857150575724,good,9.660439001415865,15,good,"good, good"
1,2,5,3.8886643340601,3.747737974647969,1.4719857150575724,poor,3.6240299317630176,15,good,"poor, good"
2,3,5,1.6523173662317867,1.7139177277817643,1.4719857150575724,poor,3.728119234772742,15,good,"poor, good"
3,4,5,1.8110695354247688,2.238529068040038,1.4719857150575724,poor,23.60260190203092,15,poor,"poor, poor"
4,5,5,1.0504562462973257,0.9379002295364688,1.4719857150575724,good,10.714964774363251,15,good,"good, good"
5,6,5,1.7004953038873554,2.213612678813115,1.4719857150575724,poor,30.17458347298968,15,poor,"poor, poor"
6,7,5,1.2772510915793267,1.0336540245515375,1.4719857150575724,good,19.071979553102615,15,poor,"good, poor"
7,8,5,2.4586828973694086,1.981891433786604,1.4719857150575724,poor,19.39214951602473,15,poor,"poor, poor"
8,9,5,2.275319653581437,2.0611684278927527,1.4719857150575724,poor,9.411918248567952,15,good,"poor, good"
9,10,5,3.813652916666384,2.7669366670695235,1.4719857150575724,poor,27.446552490986075,15,poor,"poor, poor"
10,11,5,1.777731707826615,2.0181759124572483,1.4719857150575724,poor,13.525337010756862,15,good,"poor, good"
11,12,5,5.739949648301136,6.188284012839459,1.4719857150575724,poor,7.810771731612968,15,good,"poor, good"
12,13,5,2.3096756298077903,1.3633538914666132,1.4719857150575724,poor,40.9720623159508,15,poor,"poor, poor"
13,14,5,0.4224669595579789,0.5221021713249541,1.4719857150575724,good,23.584142975635782,15,poor,"good, poor"
14,15,5,1.6484166433936511,1.0023869620046464,1.4719857150575724,poor,39.19092202678818,15,poor,"poor, poor"
15,16,5,0.5260500219953667,0.647927451738358,1.4719857150575724,good,23.168410730351567,15,poor,"good, poor"
16,17,5,0.396804379721481,0.5422092523882287,1.4719857150575724,good,36.643968690266995,15,poor,"good, poor"
17,18,5,0.7777547252383062,0.940572480678175,1.4719857150575724,good,20.934331885927268,15,poor,"good, poor"
18,19,5,0.6182661202560122,0.7508704174084895,1.4719857150575724,good,21.447770273675733,15,poor,"good, poor"
19,20,5,0.4226460869702329,1.549619982810415,1.4719857150575724,good,266.64718557291536,15,poor,"good, poor"
20,21,5,0.9869408019913892,0.861009848799994,1.4719857150575724,good,12.759727122163703,15,good,"good, good"
21,22,5,1.002700770518086,0.9422956831859208,1.4719857150575724,good,6.02423864708455,15,good,"good, good"
22,23,5,0.4796852438756417,0.431256086038569,1.4719857150575724,good,10.09602827174478,15,good,"good, good"
23,24,5,1.7405794327056736,1.675141235636204,1.4719857150575724,poor,3.75956396128087,15,good,"poor, good"
