f_id,i_id,dim0,dim1
1,2,1.942308,11.466136
1,3,2.0361888,11.203393
1,4,2.178546,11.258489
1,5,2.301581,11.065619
2,2,10.065088,-3.1197233
2,3,9.778812,-3.598301
2,4,10.783236,-2.91027
2,5,9.971944,-3.6528823
3,2,0.56329197,9.57463
3,3,0.73455083,10.631679
3,4,0.6883245,10.19482
3,5,-1.6661106,5.0367556
4,2,0.6279923,9.3786
4,3,0.8097297,9.752752
4,4,0.8292647,9.130362
4,5,0.5216177,8.565293
5,2,1.4002166,11.106132
5,3,1.4052368,11.563304
5,4,1.1854347,11.346933
5,5,1.5300487,11.660236
6,2,10.61314,-4.1168337
6,3,10.788916,-4.1958714
6,4,10.395672,-4.3356676
6,5,10.912441,-3.6289585
7,2,1.8449149,10.288931
7,3,-0.7181984,6.5379043
7,4,-1.1329957,6.1372705
7,5,1.7438959,10.387671
8,2,11.3140545,-4.2586336
8,3,11.311218,-4.583508
8,4,11.434962,-3.6614761
8,5,11.391642,-4.549739
9,2,11.105836,-1.9060059
9,3,11.076634,-1.7140623
9,4,11.324378,-2.140769
9,5,11.338447,-1.7172605
10,2,10.149665,-3.8307407
10,3,10.346254,-2.7464292
10,4,10.10616,-4.1681585
10,5,10.537716,-2.223862
11,2,10.917029,-2.3941603
11,3,10.682401,-3.2397106
11,4,10.548116,-3.3888314
11,5,10.618176,-2.304867
12,2,9.695122,-2.5683277
12,3,9.498273,-2.4887755
12,4,9.648328,-2.3384783
12,5,9.483344,-2.210871
13,2,1.0688895,11.110624
13,3,-1.4275819,5.4130826
13,4,-1.5799319,5.4397144
13,5,-1.3239677,5.2227745
14,2,1.3145463,9.950588
14,3,-0.69722044,7.127886
14,4,-0.18258464,7.2294335
14,5,1.039834,10.141549
15,2,0.041089356,7.772249
15,3,-0.13618055,7.9770074
15,4,-0.5950737,7.4088454
15,5,-0.24852347,6.912088
16,2,-2.4019415,1.4885345
16,3,-2.776598,1.3836217
16,4,-2.5152156,1.6598293
16,5,-2.624821,1.8364614
17,2,0.33482242,7.0974627
17,3,1.4079847,10.3704195
17,4,-0.014731426,7.241041
17,5,0.70167255,7.4987197
18,2,0.17800163,7.326659
18,3,1.0888773,10.519429
18,4,0.522412,7.0072365
18,5,0.20412713,6.914819
19,2,-2.8503873,2.9992526
19,3,-2.9308493,3.1364682
19,4,-2.814318,2.712131
19,5,-2.4918537,2.796712
20,2,10.563703,-4.8570905
20,3,10.63676,-4.8753533
20,4,10.637447,-4.6655226
20,5,10.852465,-4.6226826
21,2,-1.2255071,2.773356
21,3,-1.2642609,2.4603615
21,4,-0.8711962,3.0362778
21,5,-0.91736174,2.5624485
22,2,-0.954888,3.3479424
22,3,-1.0675235,3.4822347
22,4,-1.1792915,3.3919113
22,5,-1.4019862,3.270046
23,2,-1.792709,2.3566375
23,3,-1.8812013,1.9154941
23,4,-1.7826294,2.0918994
23,5,-2.0089297,2.2319825
24,2,-1.4188207,4.412238
24,3,-1.7651665,4.1117496
24,4,-1.4753003,4.113652
24,5,-1.6415274,4.207348
