f_id,i_id,dim0,dim1
1,5,7.9523554,11.312477
2,5,20.115513,9.293013
3,5,6.417122,6.0821495
4,5,9.847076,8.901965
5,5,6.4976225,10.481162
6,5,20.730263,8.218573
7,5,6.9809504,11.105104
8,5,21.172897,6.8177567
9,5,18.991161,7.5261316
10,5,22.253922,8.867326
11,5,22.177492,9.451331
12,5,21.468113,10.615382
13,5,6.36196,6.07187
14,5,7.072956,11.187521
15,5,6.678962,7.662774
16,5,3.5356627,-3.2690346
17,5,8.343597,8.430919
18,5,6.7485566,8.246758
19,5,7.465693,4.049134
20,5,22.029057,7.0909796
21,5,4.4304028,3.1784477
22,5,5.6517878,2.986205
23,5,3.4743333,-1.8784584
24,5,5.9345603,4.9115176
