,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,1,5.5464875381679295e-09,5.449446494840429e-09,0.5647155962135424,good,1.7495945435686326,15,good,"good, good"
1,2,1,5.6096702729649825e-09,5.805999627879845e-09,0.5647155962135424,good,3.499837697431961,15,good,"good, good"
2,3,1,0.7763226627198915,1.2574600954124524,0.5647155962135424,poor,61.97647650873259,15,poor,"poor, poor"
3,4,1,0.9980249683554888,1.3046494542786848,0.5647155962135424,poor,30.723127741828073,15,poor,"poor, poor"
4,5,1,0.0033014643340167,0.0040545966837354,0.5647155962135424,good,22.81206984303256,15,poor,"good, poor"
5,6,1,0.1643793435747352,0.4045654738620847,0.5647155962135424,good,146.11697860817208,15,poor,"good, poor"
6,7,1,0.5506366626590655,0.3885456276057151,0.5647155962135424,good,29.43702191397876,15,poor,"good, poor"
7,8,1,0.8661460477250377,0.7983723169306574,0.5647155962135424,poor,7.824746296815686,15,good,"poor, good"
8,9,1,0.955720938039271,0.948358355432572,0.5647155962135424,poor,0.7703694994695779,15,good,"poor, good"
9,10,1,4.067733461302073,3.98988747693691,0.5647155962135424,poor,1.9137434914490274,15,good,"poor, good"
10,11,1,1.9567095917670871,1.9617266740666544,0.5647155962135424,poor,0.25640403260027606,15,good,"poor, good"
11,12,1,0.6243826979182089,0.951775714257968,0.5647155962135424,poor,52.434671465327185,15,poor,"poor, poor"
12,13,1,0.8860598101633312,0.402919706297785,0.5647155962135424,poor,54.52680488651065,15,poor,"poor, poor"
13,14,1,0.0005661202730624,0.4033177844565682,0.5647155962135424,good,71142.420320834,15,poor,"good, poor"
14,15,1,1.6644648895010823,1.6010871663666102,0.5647155962135424,poor,3.8076936037665146,15,good,"poor, good"
15,16,1,1.0731270785918714,1.0969684632125989,0.5647155962135424,poor,2.2216739374437853,15,good,"poor, good"
16,17,1,0.0713542469042586,0.1914162402151052,0.5647155962135424,good,168.2618744080403,15,poor,"good, poor"
17,18,1,0.2693700130498064,0.9490142681776113,0.5647155962135424,good,252.30880283698798,15,poor,"good, poor"
18,19,1,0.6295243595456306,0.6335959320944704,0.5647155962135424,poor,0.6467696582509617,15,good,"poor, good"
19,20,1,0.2281221433749566,0.233762995369268,0.5647155962135424,good,2.472733208121641,15,good,"good, good"
20,21,1,0.4772477924017582,0.6342957315091977,0.5647155962135424,good,32.90700168922582,15,poor,"good, poor"
21,22,1,0.4705573161324236,0.701720572875774,0.5647155962135424,good,49.125419756155026,15,poor,"good, poor"
22,23,1,0.4673758256154829,0.454831763654915,0.5647155962135424,good,2.683934699457067,15,good,"good, good"
23,24,1,1.717522661603349,1.7215545994717258,0.5647155962135424,poor,0.23475311030906248,15,good,"poor, good"
