f_id,i_id,dim0,dim1
1,1,8.444485,0.83566797
1,2,10.66638,-0.5139677
1,3,10.766536,-0.3845299
1,4,10.380349,-0.25149286
2,1,9.957552,0.10803587
2,2,10.592876,0.39808258
2,3,10.843309,-1.4604712
2,4,8.461725,-2.5279918
3,1,-3.0883567,-3.4741592
3,2,11.71185,0.15302853
3,3,11.789801,-0.9355643
3,4,-3.2855177,-3.6429892
4,1,-3.4991758,-2.286482
4,2,-3.927769,-2.9625142
4,3,-3.433773,-2.8343375
4,4,-3.597311,-2.791857
5,1,10.338965,-1.2071056
5,2,10.436875,-1.6865658
5,3,10.685563,-1.3418756
5,4,10.828432,-1.1484952
6,1,10.909578,-2.077263
6,2,11.070162,-1.7287805
6,3,11.189854,-2.0073605
6,4,11.466281,-1.7513915
7,1,11.499076,-1.4044708
7,2,7.8125877,-1.4331278
7,3,7.9378233,-1.5557251
7,4,8.359163,-2.2280848
8,1,-3.8092084,-3.2116818
8,2,-3.7845812,-3.8017383
8,3,-3.5308268,-3.6403975
8,4,-3.8982632,-3.306679
9,1,-3.6478522,-1.713862
9,2,-3.7835898,-1.5899378
9,3,-4.0102296,-1.9963262
9,4,-3.883411,-1.834954
10,1,-1.472597,0.81837404
10,2,-1.252118,0.831919
10,3,-0.7553821,0.71869993
10,4,-1.2453918,0.9482438
11,1,-0.8284,0.22983155
11,2,-1.3110875,-0.11643144
11,3,-0.6308893,0.39830747
11,4,-1.1408393,0.6210222
12,1,-0.4061332,0.6343367
12,2,-0.0022560423,0.6653821
12,3,-0.16226743,0.91607225
12,4,-0.0005175193,0.94731045
13,1,11.783925,-0.19065586
13,2,11.659871,-0.32887357
13,3,-3.2279754,-3.349185
13,4,-2.9692779,-3.4205012
14,1,10.260217,-2.0702453
14,2,8.648817,-2.2445314
14,3,7.6863556,-2.4589932
14,4,8.046032,-2.3117535
15,1,-2.371952,-2.636667
15,2,-2.5165846,-2.7615325
15,3,-2.394055,-2.8761003
15,4,-2.3012762,-3.0050275
16,1,-3.133519,-0.9695889
16,2,-2.9166026,-1.2855003
16,3,-3.354498,-0.7799118
16,4,-3.2320778,-1.1421328
17,1,8.006385,-1.9873517
17,2,6.828693,-1.5538836
17,3,9.104991,-1.871263
17,4,7.4405828,-2.0523245
18,1,8.335984,-1.7961245
18,2,7.19735,-1.3109204
18,3,9.870438,-1.7731493
18,4,7.75857,-2.033088
19,1,7.6013684,1.410207
19,2,7.8955584,1.1267145
19,3,7.59027,0.90849304
19,4,7.763737,1.248499
20,1,10.954253,0.08777599
20,2,10.928608,0.42923427
20,3,11.101979,0.31592074
20,4,10.751597,0.23979318
21,1,6.46394,-0.42437634
21,2,6.567581,-0.10730413
21,3,6.1280107,-0.3279429
21,4,6.520245,-0.85569173
22,1,6.8349104,-0.73997754
22,2,6.43516,-0.5958396
22,3,6.6746287,-0.24921364
22,4,6.6103196,-0.5656015
23,1,6.9975123,0.82648087
23,2,6.891114,1.0993396
23,3,7.018872,1.2362373
23,4,7.0201726,1.117619
24,1,-1.6683569,-1.305546
24,2,-1.4880059,-1.1524119
24,3,-1.7854109,-1.4241824
24,4,-1.8785738,-1.5233424
