,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,4,5.107312757275018e-09,6.721502984848179e-05,0.5864817226837891,good,1315954.7051429064,15,poor,"good, poor"
1,2,4,6.345231481696831e-09,0.545966410863403,0.5864817226837891,good,8604357557.215078,15,poor,"good, poor"
2,3,4,0.776323028907528,0.7793724637458761,0.5864817226837891,poor,0.392804892396321,15,good,"poor, good"
3,4,4,0.95229188871074,0.8987499878933392,0.5864817226837891,poor,5.622425377358672,15,good,"poor, good"
4,5,4,0.0017466175867438,0.0413373415673893,0.5864817226837891,good,2266.708195378592,15,poor,"good, poor"
5,6,4,0.3708168004971982,0.2249366160440211,0.5864817226837891,good,39.34023060917903,15,poor,"good, poor"
6,7,4,0.306199430921185,0.2372490245793768,0.5864817226837891,good,22.518136671376073,15,poor,"good, poor"
7,8,4,0.8458185588551986,0.8432335010858782,0.5864817226837891,poor,0.30562793193131393,15,good,"poor, good"
8,9,4,0.9314169292578116,0.8745950042245735,0.5864817226837891,poor,6.100589676689257,15,good,"poor, good"
9,10,4,4.052314119509936,2.183279071510842,0.5864817226837891,poor,46.12265961813258,15,poor,"poor, poor"
10,11,4,2.060926487413909,2.331005976372146,0.5864817226837891,poor,13.104760922216979,15,good,"poor, good"
11,12,4,0.7438539651120188,0.8118865483433378,0.5864817226837891,poor,9.145959613332678,15,good,"poor, good"
12,13,4,0.8326104436786558,0.8476222958985711,0.5864817226837891,poor,1.8029862985611422,15,good,"poor, good"
13,14,4,0.0005350411409828,0.2221141240555613,0.5864817226837891,good,41413.466356543526,15,poor,"good, poor"
14,15,4,1.5909003925304182,1.1473080494539096,0.5864817226837891,poor,27.883099731401128,15,poor,"poor, poor"
15,16,4,1.0785798776084572,0.9585911663611492,0.5864817226837891,poor,11.124694029463988,15,good,"poor, good"
16,17,4,0.0926165205592905,0.1484452368881333,0.5864817226837891,good,60.2794361002828,15,poor,"good, poor"
17,18,4,0.29021595987092,0.4296100116705371,0.5864817226837891,good,48.03114613738529,15,poor,"good, poor"
18,19,4,0.6205709845751651,0.7797100262893395,0.5864817226837891,poor,25.643970741416293,15,poor,"poor, poor"
19,20,4,0.201995695730017,0.3006857733608611,0.5864817226837891,good,48.85751514366479,15,poor,"good, poor"
20,21,4,0.4819530380028929,0.5123039147106976,0.5864817226837891,good,6.297475960224676,15,good,"good, good"
21,22,4,0.4753494781153064,0.6573694429741459,0.5864817226837891,good,38.291819648256045,15,poor,"good, poor"
22,23,4,0.4523540621888977,0.6174021853097976,0.5864817226837891,good,36.48649076394893,15,poor,"good, poor"
23,24,4,1.722034625139347,1.3847277847940558,0.5864817226837891,poor,19.587692106829525,15,poor,"poor, poor"
