,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,3,5.604998299315346e-09,0.146090962890544,0.5856038236171153,good,2606440706.7418876,15,poor,"good, poor"
1,2,3,6.0919049742465286e-09,1.0349067739762632,0.5856038236171153,good,16988229006.516302,15,poor,"good, poor"
2,3,3,0.7385675773937901,0.3121358991386136,0.5856038236171153,poor,57.73766562566167,15,poor,"poor, poor"
3,4,3,0.9980249683770424,0.8803702479622477,0.5856038236171153,poor,11.788755205806236,15,good,"poor, good"
4,5,3,0.004423318716268,0.0499667774975518,0.5856038236171153,good,1029.6219129267108,15,poor,"good, poor"
5,6,3,0.4383141472269712,0.2819235293571046,0.5856038236171153,good,35.68002969086992,15,poor,"good, poor"
6,7,3,0.4904560692275209,0.5068694395377122,0.5856038236171153,good,3.3465525946172456,15,good,"good, good"
7,8,3,0.8690669765323842,0.8206746587596588,0.5856038236171153,poor,5.568307055667083,15,good,"poor, good"
8,9,3,0.9561858712222032,0.8563331323125081,0.5856038236171153,poor,10.442816811553877,15,good,"poor, good"
9,10,3,3.904485481625008,1.756498664993932,0.5856038236171153,poor,55.01331293815197,15,poor,"poor, poor"
10,11,3,1.9771134265632515,2.0757078210619517,0.5856038236171153,poor,4.986784934746181,15,good,"poor, good"
11,12,3,0.4968546294187015,0.6875485140047384,0.5856038236171153,good,38.38021692766363,15,poor,"good, poor"
12,13,3,0.8185956460751938,0.8671313279221294,0.5856038236171153,poor,5.929139994775558,15,good,"poor, good"
13,14,3,0.0005480353599086,0.5009413203277071,0.5856038236171153,good,91306.75163939293,15,poor,"good, poor"
14,15,3,1.6078125764843023,0.7302634088909129,0.5856038236171153,poor,54.580314921548144,15,poor,"poor, poor"
15,16,3,1.085775873552428,0.9348709540821812,0.5856038236171153,poor,13.8983489268847,15,good,"poor, good"
16,17,3,0.0574389512723294,0.2506682082827842,0.5856038236171153,good,336.40805190595626,15,poor,"good, poor"
17,18,3,0.2510531977208307,0.346182771910643,0.5856038236171153,good,37.89219777060786,15,poor,"good, poor"
18,19,3,0.6244381355498505,0.6996592739043277,0.5856038236171153,poor,12.046211477497453,15,good,"poor, good"
19,20,3,0.2421175475422248,0.2618441834374223,0.5856038236171153,good,8.14754489934571,15,good,"good, good"
20,21,3,0.4476260985842761,0.5016407208302911,0.5856038236171153,good,12.066906379420029,15,good,"good, good"
21,22,3,0.7826718365792472,0.6090985356282992,0.5856038236171153,poor,22.177021433346713,15,poor,"poor, poor"
22,23,3,0.4563889680265083,0.6770599565925997,0.5856038236171153,good,48.35151680381419,15,poor,"good, poor"
23,24,3,1.7210745738041044,1.6641752448081706,0.5856038236171153,poor,3.3060350702973222,15,good,"poor, good"
