f_id,i_id,dim0,dim1
1,1,3.8066187,-2.2019887
2,1,13.881034,-1.4186467
3,1,-15.110951,12.38306
4,1,-12.953569,13.707403
5,1,-3.0345128,6.5567274
6,1,-15.297149,14.042255
7,1,-15.337251,13.351199
8,1,-10.81584,11.206323
9,1,-11.333268,12.107676
10,1,13.937478,-1.3895332
11,1,-13.528789,14.988157
12,1,15.158461,0.0061849337
13,1,-10.650231,13.161317
14,1,5.7511606,0.32433116
15,1,-15.178449,13.194406
16,1,6.7132573,-0.71707886
17,1,4.5660343,1.0757579
18,1,-15.180183,13.198074
19,1,3.9293363,-0.85347563
20,1,-10.391939,8.047146
21,1,-1.2453145,6.00779
22,1,-1.3040907,6.6009097
23,1,6.4801397,-1.853744
24,1,-14.995572,11.61032
