,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,3,0.4855942498448432,0.4492637090101914,1.4719857150575724,good,7.481666194824192,15,good,"good, good"
1,2,3,3.79322252316644,3.891347430074773,1.4719857150575724,poor,2.5868481563908294,15,good,"poor, good"
2,3,3,1.6392409520720872,1.6716277773476458,1.4719857150575724,poor,1.9757208502276573,15,good,"poor, good"
3,4,3,1.746316474230038,1.7081020763033836,1.4719857150575724,poor,2.1882859430449715,15,good,"poor, good"
4,5,3,0.8940948122593625,0.996277886701067,1.4719857150575724,good,11.42866204351299,15,good,"good, good"
5,6,3,1.9266730135246604,1.699394929863848,1.4719857150575724,poor,11.79640146851018,15,good,"poor, good"
6,7,3,1.2802108717728478,1.327464513466969,1.4719857150575724,good,3.6910826752067716,15,good,"good, good"
7,8,3,2.3711469438082005,2.063018351372316,1.4719857150575724,poor,12.994917638508383,15,good,"poor, good"
8,9,3,2.119344816639051,2.030506910309866,1.4719857150575724,poor,4.191762738734884,15,good,"poor, good"
9,10,3,3.9246302342440806,3.604984026134716,1.4719857150575724,poor,8.144619722905725,15,good,"poor, good"
10,11,3,1.71869949659148,2.342144717065008,1.4719857150575724,poor,36.274242339044314,15,poor,"poor, poor"
11,12,3,6.349163023109917,5.763497161641405,1.4719857150575724,poor,9.224300263464396,15,good,"poor, good"
12,13,3,2.383999704905788,2.082567721680048,1.4719857150575724,poor,12.643960593009071,15,good,"poor, good"
13,14,3,0.5014882228960377,0.5491782557056997,1.4719857150575724,good,9.509701451064485,15,good,"good, good"
14,15,3,1.7402769275152392,1.5280497625407423,1.4719857150575724,poor,12.19502262076841,15,good,"poor, good"
15,16,3,0.5658794097695349,0.5239648661084931,1.4719857150575724,good,7.4069745139008045,15,good,"good, good"
16,17,3,0.4437234585724304,0.4809128377157505,1.4719857150575724,good,8.381206452993865,15,good,"good, good"
17,18,3,0.9385697317601146,0.578666819554301,1.4719857150575724,good,38.34588949836279,15,poor,"good, poor"
18,19,3,0.5881078886471419,0.6135311564100003,1.4719857150575724,good,4.322891811796812,15,good,"good, good"
19,20,3,0.4460672186216036,0.5008444584893259,1.4719857150575724,good,12.28004156794798,15,good,"good, good"
20,21,3,0.5351117090222421,0.903735983103051,1.4719857150575724,good,68.88734966281346,15,poor,"good, poor"
21,22,3,1.0021223286643517,0.9744039920741648,1.4719857150575724,good,2.765963375661971,15,good,"good, good"
22,23,3,0.4659948886093073,0.4805806991566967,1.4719857150575724,good,3.1300365956627934,15,good,"good, good"
23,24,3,1.7796915491233578,1.7129703751313423,1.4719857150575724,poor,3.749030219583898,15,good,"poor, good"
