,f_id,i_id,true,predicted,treshold_true,label_true,percentage_change_predicted,threshold_predicted,label_predicted,label
0,1,1,0.2293860661076884,0.4296096557453548,1.4378892241177736,good,87.2867271474409,15,poor,"good, poor"
1,2,1,3.516764059948984,3.4280304175418257,1.4378892241177736,poor,2.5231616592568713,15,good,"poor, good"
2,3,1,1.593057184047613,1.593653880754992,1.4378892241177736,poor,0.037456075861813314,15,good,"poor, good"
3,4,1,1.803460792631541,1.823429322627387,1.4378892241177736,poor,1.1072339402903664,15,good,"poor, good"
4,5,1,1.096808355504918,0.9419089678570066,1.4378892241177736,good,14.12273957163675,15,good,"good, good"
5,6,1,1.6493394414929283,1.7261262765631398,1.4378892241177736,poor,4.655611400446866,15,good,"poor, good"
6,7,1,1.3509142460675316,1.403513478489689,1.4378892241177736,good,3.8936026158042267,15,good,"good, good"
7,8,1,2.0619046628743263,2.234987252432482,1.4378892241177736,poor,8.394306132315343,15,good,"poor, good"
8,9,1,1.976265988937672,2.100873581395356,1.4378892241177736,poor,6.305203507786211,15,good,"poor, good"
9,10,1,3.9627923489437338,3.9005649367157056,1.4378892241177736,poor,1.5702920251325976,15,good,"poor, good"
10,11,1,1.745279429070415,1.8157809566184373,1.4378892241177736,poor,4.039555292620014,15,good,"poor, good"
11,12,1,5.919327793135455,5.650575732216452,1.4378892241177736,poor,4.540246296727654,15,good,"poor, good"
12,13,1,2.2617918805286723,1.9100249037405617,1.4378892241177736,poor,15.552579342794726,15,poor,"poor, poor"
13,14,1,0.3792739889315858,0.6295972307782277,1.4378892241177736,good,66.00063520090109,15,poor,"good, poor"
14,15,1,1.6390175511900709,1.6855851687045025,1.4378892241177736,poor,2.841190900037613,15,good,"poor, good"
15,16,1,0.5714358702157436,0.5385052453841427,1.4378892241177736,good,5.762785738173572,15,good,"good, good"
16,17,1,0.4656720217485686,0.632869504320155,1.4378892241177736,good,35.904558307748566,15,poor,"good, poor"
17,18,1,0.8447616370817819,1.5483016231617042,1.4378892241177736,good,83.28266284798302,15,poor,"good, poor"
18,19,1,0.6087990409765113,0.5957223607294119,1.4378892241177736,good,2.1479469195819463,15,good,"good, good"
19,20,1,0.434555200071847,0.5301320288888496,1.4378892241177736,good,21.994174457284235,15,poor,"good, poor"
20,21,1,0.7932551300618305,0.8833326319066837,1.4378892241177736,good,11.355426322655118,15,good,"good, good"
21,22,1,0.9924663872937376,0.960337288225493,1.4378892241177736,good,3.2372984596339185,15,good,"good, good"
22,23,1,0.4772458176606869,0.4819476975849486,1.4378892241177736,good,0.985211341884328,15,good,"good, good"
23,24,1,1.7966718100096966,1.6919251681294096,1.4378892241177736,poor,5.830037589320312,15,good,"poor, good"
