f_id,i_id,dim0,dim1
1,3,7.063589,18.114077
2,3,0.64166063,-1.2263297
3,3,17.545912,6.6524086
4,3,19.3332,6.506147
5,3,3.6617312,-9.767089
6,3,18.559443,6.2059746
7,3,18.401772,9.315213
8,3,21.745312,7.455202
9,3,21.82344,8.66956
10,3,-0.23866439,-2.1883838
11,3,1.5449855,-2.6245291
12,3,1.539542,-2.931437
13,3,22.853975,7.4627333
14,3,5.982281,17.44448
15,3,18.127394,7.781682
16,3,4.522107,16.896873
17,3,4.299419,16.936775
18,3,4.5785875,16.855526
19,3,5.6993194,16.062294
20,3,8.301377,18.239328
21,3,4.843392,-11.826418
22,3,5.1039233,-11.444844
23,3,4.029106,17.25479
24,3,20.563892,8.176467
