f_id,i_id,dim0,dim1
1,1,6.8681498,17.89904
1,2,6.970658,17.958727
1,4,7.0075693,17.62475
1,5,6.7139635,17.774433
2,1,0.49337187,-1.6403809
2,2,0.92579865,-1.8209562
2,4,0.107559375,-2.181367
2,5,0.7102926,-1.8378274
3,1,19.452251,8.471634
3,2,18.519484,7.147289
3,4,18.677818,7.941172
3,5,19.28205,7.771439
4,1,19.308804,7.3603926
4,2,18.914215,6.816701
4,4,19.182262,6.854264
4,5,19.007086,7.0971828
5,1,4.268634,-9.895639
5,2,3.883952,-10.12038
5,4,4.044547,-10.320032
5,5,4.1116695,-10.067661
6,1,18.037848,6.7750072
6,2,18.34113,6.785597
6,4,18.282145,6.698302
6,5,18.342884,7.1180906
7,1,18.468542,8.523751
7,2,18.405073,8.916407
7,4,18.842049,8.914843
7,5,18.69347,8.7956085
8,1,22.82324,8.640248
8,2,22.446463,8.081558
8,4,23.014742,8.362066
8,5,22.804243,8.008304
9,1,22.39111,8.630447
9,2,22.3027,7.9759965
9,4,22.084154,8.360331
9,5,22.577671,8.299091
10,1,0.60867584,-2.1053574
10,2,0.44225588,-2.4243286
10,4,0.38092294,-2.721776
10,5,0.25690153,-2.0817482
11,1,0.90229994,-2.9332998
11,2,17.846342,7.2500634
11,4,1.0627366,-2.892773
11,5,18.055717,7.1684146
12,1,1.1348841,-2.328747
12,2,0.60753876,-2.7587495
12,4,0.98480064,-2.537591
12,5,1.1515137,-2.6255717
13,1,23.371622,7.9864373
13,2,23.222263,7.6975756
13,4,23.546947,8.114077
13,5,22.90056,8.003613
14,1,5.4399137,18.634132
14,2,5.099496,18.676327
14,4,5.7473025,18.023428
14,5,5.1734767,18.77128
15,1,18.691109,7.8447614
15,2,18.94144,8.255801
15,4,19.395056,7.9709735
15,5,19.896036,8.416622
16,1,5.383555,17.50602
16,2,4.807038,17.203041
16,4,5.172769,17.61641
16,5,5.13808,17.545784
17,1,5.47881,18.289034
17,2,5.110321,17.417936
17,4,5.5774264,17.872444
17,5,4.3460464,18.211641
18,1,19.057402,8.776646
18,2,4.5439463,18.637974
18,4,4.418706,18.240307
18,5,4.099824,18.24355
19,1,5.453346,16.862719
19,2,5.771272,16.832636
19,4,5.5346155,16.531836
19,5,5.7753015,16.71354
20,1,7.984112,18.479502
20,2,8.172208,18.683893
20,4,8.501009,18.963036
20,5,8.352572,18.854567
21,1,4.603573,-11.318667
21,2,4.091228,-10.923525
21,4,4.0835896,-11.166985
21,5,4.413206,-10.914393
22,1,4.637056,-10.996889
22,2,4.549946,-11.069515
22,4,4.692485,-11.086465
22,5,4.5153947,-11.3851
23,1,4.47791,17.552174
23,2,4.915594,18.012283
23,4,4.7353683,17.621986
23,5,4.7401576,17.86044
24,1,20.166517,7.8167467
24,2,20.082626,8.016972
24,4,20.354315,7.7442226
24,5,20.333979,7.9312754
