f_id,i_id,dim0,dim1
1,2,17.434532,5.0699697
1,3,17.038801,5.072011
1,4,17.223375,5.2818694
1,5,16.995409,5.156862
2,2,-12.153225,10.803384
2,3,-12.720697,11.450391
2,4,-12.295083,11.010144
2,5,-12.810906,11.300881
3,2,14.394341,9.883728
3,3,16.142687,10.064345
3,4,14.196694,9.684235
3,5,13.926005,10.265523
4,2,14.364203,10.068907
4,3,13.69107,10.000272
4,4,13.791659,10.419866
4,5,13.837046,10.695731
5,2,16.767529,5.7163177
5,3,16.56115,5.5240498
5,4,16.812685,5.6319647
5,5,16.936848,5.543621
6,2,16.730326,10.127893
6,3,16.708897,10.198547
6,4,16.794683,10.386511
6,5,17.013304,10.311853
7,2,16.749825,10.721493
7,3,16.935488,10.814944
7,4,16.629915,10.910822
7,5,16.540874,10.805543
8,2,13.478161,10.209809
8,3,13.475104,10.7895
8,4,13.976029,10.870908
8,5,13.481793,10.730889
9,2,13.532233,12.876014
9,3,13.672768,13.064034
9,4,13.726641,12.824744
9,5,13.502534,12.588041
10,2,-20.990774,7.3849406
10,3,-20.799417,6.8100553
10,4,-20.986979,7.379855
10,5,-21.006289,6.966599
11,2,14.861122,11.537444
11,3,-21.1019,6.796417
11,4,-21.314873,6.9209976
11,5,14.686908,11.4008
12,2,-20.468025,7.2674804
12,3,-20.49895,7.514445
12,4,-20.404924,7.409821
12,5,-20.734858,7.7555394
13,2,14.771423,10.161682
13,3,13.469172,11.516945
13,4,13.687466,11.449804
13,5,13.552398,11.927747
14,2,3.0588365,3.9979672
14,3,2.8368282,4.1525564
14,4,2.9023771,3.7343986
14,5,2.8373778,4.1063437
15,2,14.753837,10.818043
15,3,14.592294,10.59267
15,4,14.308972,10.564554
15,5,14.408434,11.180797
16,2,-0.18653716,2.631099
16,3,-0.24871463,2.4723158
16,4,-0.098081775,2.5666158
16,5,0.1143279,2.738434
17,2,1.1292472,3.4147594
17,3,2.318941,3.8556411
17,4,2.0189087,3.866633
17,5,0.629742,3.3426971
18,2,0.61932886,2.8094883
18,3,1.3401434,3.2529044
18,4,1.805933,3.9119015
18,5,0.030529242,2.9777155
19,2,0.729921,4.428379
19,3,1.0582244,4.5701375
19,4,0.89661086,4.3558517
19,5,1.2868187,4.2007265
20,2,-12.543163,11.171111
20,3,-12.62821,11.078891
20,4,-12.157187,11.473081
20,5,-12.481348,11.102271
21,2,-0.07845959,3.795512
21,3,-0.21281901,3.1892245
21,4,-0.42024168,3.5299673
21,5,-0.2939694,3.3737354
22,2,0.93323463,3.761288
22,3,0.42345387,3.7433183
22,4,0.5091027,3.4322584
22,5,0.104370594,3.8200648
23,2,0.66448295,5.3637815
23,3,0.41099542,5.2405477
23,4,0.26951522,5.062171
23,5,0.5589239,5.059448
24,2,14.414839,12.119154
24,3,14.557654,11.957059
24,4,14.21026,12.016789
24,5,14.635009,12.22971
