f_id,i_id,dim0,dim1
1,1,-0.61797655,-5.771384
1,3,-0.24620216,-5.399706
1,4,-0.07473127,-5.2282114
1,5,-0.4990876,-5.6525273
2,1,16.748995,-3.762762
2,3,16.642878,-3.6565852
2,4,16.35929,-3.3731232
2,5,16.59293,-3.60671
3,1,10.36743,10.808588
3,3,9.530146,11.302341
3,4,10.162347,11.118673
3,5,10.816386,10.548468
4,1,11.1478405,11.157224
4,3,10.672574,11.090529
4,4,10.722713,10.782235
4,5,11.020815,10.990751
5,1,-0.33299443,-5.486451
5,3,0.020834802,-5.13261
5,4,0.09906147,-5.0543966
5,5,-0.37017977,-5.523639
6,1,9.268748,11.919596
6,3,8.856223,11.473601
6,4,9.0258045,11.743802
6,5,8.638399,11.847257
7,1,9.024438,12.290221
7,3,9.16166,11.889252
7,4,8.666195,12.323857
7,5,8.5892515,12.092433
8,1,10.692099,9.296934
8,3,10.587099,9.829901
8,4,10.453353,9.505659
8,5,10.425633,9.349463
9,1,11.609977,8.428929
9,3,11.541846,8.146501
9,4,11.44126,8.168681
9,5,11.435758,8.467462
10,1,20.354403,12.841639
10,3,20.741745,12.613848
10,4,20.428888,12.217064
10,5,20.827564,12.733308
11,1,9.693283,9.63896
11,3,20.861507,12.40777
11,4,20.903421,12.252247
11,5,9.742116,9.878609
12,1,20.152283,12.659067
12,3,20.046661,12.440575
12,4,20.204826,12.589977
12,5,20.126205,12.331953
13,1,10.162899,9.021459
13,3,10.335083,8.81233
13,4,10.393675,8.684055
13,5,10.684722,8.5707
14,1,1.7434046,10.352138
14,3,1.9873068,11.144946
14,4,1.8092996,10.829216
14,5,1.4542397,10.780509
15,1,10.346384,9.924623
15,3,9.987295,10.767676
15,4,10.193368,10.225108
15,5,11.093702,9.669677
16,1,3.964062,8.321061
16,3,3.742516,8.143623
16,4,3.8769226,8.567477
16,5,3.507475,8.313938
17,1,2.1552856,10.731447
17,3,1.9443002,10.549484
17,4,2.426843,10.871739
17,5,3.0800242,9.775604
18,1,8.422634,12.18754
18,3,3.3139231,9.9484215
18,4,2.5541031,10.379894
18,5,3.7358937,9.601089
19,1,1.5658264,9.339472
19,3,1.7961426,9.568361
19,4,1.7999932,9.393847
19,5,1.3587472,9.473136
20,1,16.98133,-3.9950557
20,3,16.964006,-3.9777145
20,4,16.676813,-3.6905468
20,5,17.014448,-4.028163
21,1,3.1086428,8.475513
21,3,4.041115,9.390262
21,4,3.4977763,9.362071
21,5,3.7262142,9.052555
22,1,2.8779893,9.481937
22,3,2.9072824,8.936994
22,4,3.1608734,9.395139
22,5,3.1998992,9.128174
23,1,1.8727351,8.363531
23,3,1.5169933,8.568944
23,4,1.5104653,8.421098
23,5,1.8394662,8.715946
24,1,11.741549,9.647942
24,3,11.523399,9.443512
24,4,11.414379,9.288692
24,5,11.380876,9.380839
