f_id,i_id,dim0,dim1
1,5,10.891596,0.9208852
2,5,14.120851,4.0168204
3,5,9.331961,16.560455
4,5,8.134062,15.805045
5,5,11.887425,-0.04001066
6,5,8.865193,13.145329
7,5,8.969677,11.805633
8,5,9.922597,17.64352
9,5,7.3836246,17.062555
10,5,-0.4964396,13.585002
11,5,8.083353,15.960194
12,5,-38.7247,0.88223475
13,5,10.385618,17.789846
14,5,-6.1437774,3.7925656
15,5,9.014493,16.32277
16,5,-8.12322,6.7580137
17,5,-7.8617315,6.7188535
18,5,-8.828147,5.4067516
19,5,-8.044419,5.046794
20,5,15.175826,3.8672192
21,5,-8.983592,5.588112
22,5,-7.7892337,6.8238497
23,5,-6.93379,6.6915145
24,5,9.025913,17.690016
