f_id,i_id,dim0,dim1
1,1,17.528025,5.497804
2,1,-11.903464,10.933775
3,1,13.302704,9.522092
4,1,12.9556875,10.422505
5,1,16.587595,6.0833573
6,1,17.12344,9.65454
7,1,16.327042,9.757304
8,1,12.984295,10.393477
9,1,13.30375,13.250452
10,1,-20.942926,7.908671
11,1,-20.094767,6.9552526
12,1,-20.061756,7.8920937
13,1,14.415091,9.23718
14,1,3.457923,3.6890268
15,1,13.227801,9.737302
16,1,-0.6595665,2.3592536
17,1,2.760485,3.3616054
18,1,16.301758,9.702919
19,1,1.4424552,4.7931185
20,1,-11.913484,10.764836
21,1,-0.66010803,3.960503
22,1,-0.6449379,4.152834
23,1,0.89572316,5.519023
24,1,15.013919,12.49306
